rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
10,FRA,R5,JUMP,loss,4,6,FRA_vs_ITA,2
11,ITA,R5,FLOAT,loss,4,7,FRA_vs_ITA,2
12,FRA,R6,FLOAT,loss,5,7,FRA_vs_ITA,2
13,ITA,R6,FLOAT,loss,5,8,FRA_vs_ITA,2
14,ITA,R1,JUMP,win,5,9,FRA_vs_ITA,2
15,FRA,R1,JUMP,loss,6,9,FRA_vs_ITA,2
16,ITA,R1,JUMP,loss,6,10,FRA_vs_ITA,2
17,FRA,R2,JUMP,loss,7,10,FRA_vs_ITA,2
18,ITA,R2,FLOAT,loss,7,11,FRA_vs_ITA,2
19,FRA,R3,FLOAT,loss,8,11,FRA_vs_ITA,2
20,FRA,R3,JUMP,win,9,11,FRA_vs_ITA,2
21,ITA,R3,HYBRID,loss,9,12,FRA_vs_ITA,2
22,ITA,R4,JUMP,win,9,13,FRA_vs_ITA,2
23,ITA,R4,JUMP,win,9,14,FRA_vs_ITA,2
24,ITA,R4,JUMP,win,9,15,FRA_vs_ITA,2
1,FRA,R1,JUMP,win,1,0,FRA_vs_ITA,3
2,ITA,R1,JUMP,loss,1,1,FRA_vs_ITA,3
3,FRA,R2,JUMP,loss,2,1,FRA_vs_ITA,3
4,FRA,R2,FLOAT,win,3,1,FRA_vs_ITA,3
5,ITA,R2,FLOAT,loss,3,2,FRA_vs_ITA,3
6,ITA,R3,JUMP,win,3,3,FRA_vs_ITA,3
7,FRA,R3,FLOAT,loss,4,3,FRA_vs_ITA,3
8,ITA,R3,JUMP,loss,4,4,FRA_vs_ITA,3
9,ITA,R4,JUMP,win,4,5,FRA_vs_ITA,3
10,FRA,R4,JUMP,loss,5,5,FRA_vs_ITA,3
11,FRA,R4,JUMP,win,6,5,FRA_vs_ITA,3
12,ITA,R4,JUMP,loss,6,6,FRA_vs_ITA,3
13,ITA,R5,JUMP,win,6,7,FRA_vs_ITA,3
14,FRA,R5,JUMP,loss,7,7,FRA_vs_ITA,3
15,ITA,R5,JUMP,loss,7,8,FRA_vs_ITA,3
16,ITA,R6,FLOAT,win,7,9,FRA_vs_ITA,3
17,ITA,R6,JUMP,win,7,10,FRA_vs_ITA,3
18,ITA,R6,JUMP,win,7,11,FRA_vs_ITA,3
19,FRA,R6,FLOAT,loss,8,11,FRA_vs_ITA,3
20,FRA,R6,FLOAT,win,9,11,FRA_vs_ITA,3
21,ITA,R6,FLOAT,loss,9,12,FRA_vs_ITA,3
22,FRA,R1,HYBRID,loss,10,12,FRA_vs_ITA,3
23,ITA,R1,FLOAT,loss,10,13,FRA_vs_ITA,3
24,FRA,R2,JUMP,loss,11,13,FRA_vs_ITA,3
25,ITA,R2,FLOAT,loss,11,14,FRA_vs_ITA,3
26,FRA,R3,FLOAT,loss,12,14,FRA_vs_ITA,3
27,ITA,R3,FLOAT,loss,12,15,FRA_vs_ITA,3
1,ITA,R1,JUMP,loss,0,1,FRA_vs_ITA,4
2,FRA,R2,JUMP,loss,1,1,FRA_vs_ITA,4
3,ITA,R2,FLOAT,loss,1,2,FRA_vs_ITA,4
4,FRA,R3,FLOAT,loss,2,2,FRA_vs_ITA,4
5,ITA,R3,JUMP,loss,2,3,FRA_vs_ITA,4
6,FRA,R4,JUMP,loss,3,3,FRA_vs_ITA,4
7,ITA,R4,JUMP,loss,3,4,FRA_vs_ITA,4
8,FRA,R5,JUMP,loss,4,4,FRA_vs_ITA,4
9,FRA,R5,JUMP,win,5,4,FRA_vs_ITA,4
10,ITA,R5,FLOAT,loss,5,5,FRA_vs_ITA,4
11,ITA,R6,JUMP,win,5,6,FRA_vs_ITA,4
12,FRA,R6,FLOAT,loss,6,6,FRA_vs_ITA,4
13,ITA,R6,FLOAT,loss,6,7,FRA_vs_ITA,4
14,ITA,R1,JUMP,win,6,8,FRA_vs_ITA,4
15,ITA,R1,JUMP,win,6,9,FRA_vs_ITA,4
16,FRA,R1,JUMP,loss,7,9,FRA_vs_ITA,4
17,ITA,R1,JUMP,loss,7,10,FRA_vs_ITA,4
18,ITA,R2,JUMP,win,7,11,FRA_vs_ITA,4
19,ITA,R2,JUMP,win,7,12,FRA_vs_ITA,4
20,FRA,R2,JUMP,loss,8,12,FRA_vs_ITA,4
21,FRA,R2,JUMP,win,9,12,FRA_vs_ITA,4
22,ITA,R2,FLOAT,loss,9,13,FRA_vs_ITA,4
23,FRA,R3,FLOAT,loss,10,13,FRA_vs_ITA,4
24,ITA,R3,HYBRID,loss,10,14,FRA_vs_ITA,4
25,FRA,R4,JUMP,loss,11,14,FRA_vs_ITA,4
26,ITA,R4,JUMP,loss,11,15,FRA_vs_ITA,4
1,ITA,R1,FLOAT,loss,0,1,FRA_vs_ITA,5
2,ITA,R2,JUMP,win,0,2,FRA_vs_ITA,5
3,FRA,R2,HYBRID,loss,1,2,FRA_vs_ITA,5
4,FRA,R2,JUMP,win,2,2,FRA_vs_ITA,5
5,FRA,R2,JUMP,win,3,2,FRA_vs_ITA,5
6,ITA,R2,FLOAT,loss,3,3,FRA_vs_ITA,5
7,FRA,R3,FLOAT,loss,4,3,FRA_vs_ITA,5
8,ITA,R3,JUMP,loss,4,4,FRA_vs_ITA,5
9,ITA,R4,JUMP,win,4,5,FRA_vs_ITA,5
10,FRA,R4,JUMP,loss,5,5,FRA_vs_ITA,5
11,ITA,R4,JUMP,loss,5,6,FRA_vs_ITA,5
12,ITA,R5,JUMP,win,5,7,FRA_vs_ITA,5
13,ITA,R5,JUMP,win,5,8,FRA_vs_ITA,5
14,FRA,R5,JUMP,loss,6,8,FRA_vs_ITA,5
15,ITA,R5,FLOAT,loss,6,9,FRA_vs_ITA,5
16,FRA,R6,FLOAT,loss,7,9,FRA_vs_ITA,5
17,ITA,R6,FLOAT,loss,7,10,FRA_vs_ITA,5
18,FRA,R1,JUMP,loss,8,10,FRA_vs_ITA,5
19,FRA,R1,HYBRID,win,9,10,FRA_vs_ITA,5
20,ITA,R1,JUMP,loss,9,11,FRA_vs_ITA,5
21,FRA,R2,HYBRID,loss,10,11,FRA_vs_ITA,5
22,FRA,R2,JUMP,win,11,11,FRA_vs_ITA,5
23,FRA,R2,FLOAT,win,12,11,FRA_vs_ITA,5
24,FRA,R2,FLOAT,win,13,11,FRA_vs_ITA,5
25,ITA,R2,HYBRID,loss,13,12,FRA_vs_ITA,5
26,ITA,R3,JUMP,win,13,13,FRA_vs_ITA,5
27,ITA,R3,HYBRID,win,13,14,FRA_vs_ITA,5
28,FRA,R3,HYBRID,loss,14,14,FRA_vs_ITA,5
29,ITA,R3,JUMP,loss,14,15,FRA_vs_ITA,5
30,FRA,R4,JUMP,loss,15,15,FRA_vs_ITA,5
31,ITA,R4,JUMP,loss,15,16,FRA_vs_ITA,5
32,ITA,R5,JUMP,win,15,17,FRA_vs_ITA,5
1,JPN,R1,FLOAT,loss,0,1,FRA_vs_JPN,1
2,FRA,R2,JUMP,loss,1,1,FRA_vs_JPN,1
3,JPN,R2,HYBRID,loss,1,2,FRA_vs_JPN,1
4,JPN,R3,FLOAT,win,1,3,FRA_vs_JPN,1
5,FRA,R3,FLOAT,loss,2,3,FRA_vs_JPN,1
6,JPN,R3,JUMP,loss,2,4,FRA_vs_JPN,1
7,JPN,R4,JUMP,win,2,5,FRA_vs_JPN,1
8,FRA,R4,JUMP,loss,3,5,FRA_vs_JPN,1
9,JPN,R4,JUMP,loss,3,6,FRA_vs_JPN,1
10,FRA,R5,JUMP,loss,4,6,FRA_vs_JPN,1
11,JPN,R5,HYBRID,loss,4,7,FRA_vs_JPN,1
12,FRA,R6,FLOAT,loss,5,7,FRA_vs_JPN,1
13,FRA,R6,FLOAT,win,6,7,FRA_vs_JPN,1
14,FRA,R6,FLOAT,win,7,7,FRA_vs_JPN,1
15,FRA,R6,FLOAT,win,8,7,FRA_vs_JPN,1
16,FRA,R6,FLOAT,win,9,7,FRA_vs_JPN,1
17,JPN,R6,FLOAT,loss,9,8,FRA_vs_JPN,1
18,FRA,R1,FLOAT,loss,10,8,FRA_vs_JPN,1
19,JPN,R1,JUMP,loss,10,9,FRA_vs_JPN,1
20,FRA,R2,JUMP,loss,11,9,FRA_vs_JPN,1
21,FRA,R2,JUMP,win,12,9,FRA_vs_JPN,1
22,JPN,R2,JUMP,loss,12,10,FRA_vs_JPN,1
23,FRA,R3,FLOAT,loss,13,10,FRA_vs_JPN,1
24,JPN,R3,JUMP,loss,13,11,FRA_vs_JPN,1
25,FRA,R4,JUMP,loss,14,11,FRA_vs_JPN,1
26,JPN,R4,JUMP,loss,14,12,FRA_vs_JPN,1
27,FRA,R5,JUMP,loss,15,12,FRA_vs_JPN,1
1,JPN,R1,HYBRID,loss,0,1,FRA_vs_JPN,2
2,FRA,R2,JUMP,loss,1,1,FRA_vs_JPN,2
3,FRA,R2,FLOAT,win,2,1,FRA_vs_JPN,2
4,JPN,R2,HYBRID,loss,2,2,FRA_vs_JPN,2
5,JPN,R3,FLOAT,win,2,3,FRA_vs_JPN,2
6,FRA,R3,FLOAT,loss,3,3,FRA_vs_JPN,2
7,JPN,R3,JUMP,loss,3,4,FRA_vs_JPN,2
8,FRA,R4,JUMP,loss,4,4,FRA_vs_JPN,2
9,JPN,R4,JUMP,loss,4,5,FRA_vs_JPN,2
10,JPN,R5,JUMP,win,4,6,FRA_vs_JPN,2
11,FRA,R5,JUMP,loss,5,6,FRA_vs_JPN,2
12,JPN,R5,FLOAT,loss,5,7,FRA_vs_JPN,2
13,JPN,R6,FLOAT,win,5,8,FRA_vs_JPN,2
14,FRA,R6,FLOAT,loss,6,8,FRA_vs_JPN,2
15,JPN,R6,FLOAT,loss,6,9,FRA_vs_JPN,2
16,FRA,R1,FLOAT,loss,7,9,FRA_vs_JPN,2
17,FRA,R1,JUMP,win,8,9,FRA_vs_JPN,2
18,JPN,R1,JUMP,loss,8,10,FRA_vs_JPN,2
19,FRA,R2,JUMP,loss,9,10,FRA_vs_JPN,2
20,FRA,R2,FLOAT,win,10,10,FRA_vs_JPN,2
21,FRA,R2,FLOAT,win,11,10,FRA_vs_JPN,2
22,FRA,R2,FLOAT,win,12,10,FRA_vs_JPN,2
23,JPN,R2,JUMP,loss,12,11,FRA_vs_JPN,2
24,JPN,R3,FLOAT,win,12,12,FRA_vs_JPN,2
25,FRA,R3,FLOAT,loss,13,12,FRA_vs_JPN,2
26,JPN,R3,JUMP,loss,13,13,FRA_vs_JPN,2
27,JPN,R4,JUMP,win,13,14,FRA_vs_JPN,2
28,FRA,R4,JUMP,loss,14,14,FRA_vs_JPN,2
29,JPN,R4,JUMP,loss,14,15,FRA_vs_JPN,2
30,FRA,R5,JUMP,loss,15,15,FRA_vs_JPN,2
31,JPN,R5,HYBRID,loss,15,16,FRA_vs_JPN,2
32,FRA,R6,FLOAT,loss,16,16,FRA_vs_JPN,2
33,FRA,R6,FLOAT,win,17,16,FRA_vs_JPN,2
34,JPN,R6,FLOAT,loss,17,17,FRA_vs_JPN,2
35,FRA,R1,HYBRID,loss,18,17,FRA_vs_JPN,2
36,FRA,R1,JUMP,win,19,17,FRA_vs_JPN,2
1,JPN,R1,HYBRID,loss,0,1,FRA_vs_JPN,3
2,FRA,R2,JUMP,loss,1,1,FRA_vs_JPN,3
3,FRA,R2,JUMP,win,2,1,FRA_vs_JPN,3
4,FRA,R2,JUMP,win,3,1,FRA_vs_JPN,3
5,JPN,R2,JUMP,loss,3,2,FRA_vs_JPN,3
6,FRA,R3,FLOAT,loss,4,2,FRA_vs_JPN,3
7,JPN,R3,JUMP,loss,4,3,FRA_vs_JPN,3
8,FRA,R4,JUMP,loss,5,3,FRA_vs_JPN,3
9,JPN,R4,JUMP,loss,5,4,FRA_vs_JPN,3
10,FRA,R5,JUMP,loss,6,4,FRA_vs_JPN,3
11,JPN,R5,FLOAT,loss,6,5,FRA_vs_JPN,3
12,FRA,R6,FLOAT,loss,7,5,FRA_vs_JPN,3
13,FRA,R6,FLOAT,win,8,5,FRA_vs_JPN,3
14,JPN,R6,FLOAT,loss,8,6,FRA_vs_JPN,3
15,FRA,R1,FLOAT,loss,9,6,FRA_vs_JPN,3
16,FRA,R1,HYBRID,win,10,6,FRA_vs_JPN,3
17,JPN,R1,JUMP,loss,10,7,FRA_vs_JPN,3
18,FRA,R2,JUMP,loss,11,7,FRA_vs_JPN,3
19,JPN,R2,FLOAT,loss,11,8,FRA_vs_JPN,3
20,JPN,R3,FLOAT,win,11,9,FRA_vs_JPN,3
21,JPN,R3,FLOAT,win,11,10,FRA_vs_JPN,3
22,FRA,R3,FLOAT,loss,12,10,FRA_vs_JPN,3
23,JPN,R3,JUMP,loss,12,11,FRA_vs_JPN,3
24,FRA,R4,JUMP,loss,13,11,FRA_vs_JPN,3
25,FRA,R4,JUMP,win,14,11,FRA_vs_JPN,3
26,JPN,R4,JUMP,loss,14,12,FRA_vs_JPN,3
27,FRA,R5,JUMP,loss,15,12,FRA_vs_JPN,3
1,FRA,R1,JUMP,win,1,0,FRA_vs_JPN,4
2,JPN,R1,JUMP,loss,1,1,FRA_vs_JPN,4
3,FRA,R2,JUMP,loss,2,1,FRA_vs_JPN,4
4,JPN,R2,JUMP,loss,2,2,FRA_vs_JPN,4
5,FRA,R3,FLOAT,loss,3,2,FRA_vs_JPN,4
6,JPN,R3,HYBRID,loss,3,3,FRA_vs_JPN,4
7,FRA,R4,JUMP,loss,4,3,FRA_vs_JPN,4
8,JPN,R4,JUMP,loss,4,4,FRA_vs_JPN,4
9,FRA,R5,JUMP,loss,5,4,FRA_vs_JPN,4
10,JPN,R5,JUMP,loss,5,5,FRA_vs_JPN,4
11,FRA,R6,FLOAT,loss,6,5,FRA_vs_JPN,4
12,FRA,R6,JUMP,win,7,5,FRA_vs_JPN,4
13,JPN,R6,FLOAT,loss,7,6,FRA_vs_JPN,4
14,JPN,R1,FLOAT,win,7,7,FRA_vs_JPN,4
15,FRA,R1,FLOAT,loss,8,7,FRA_vs_JPN,4
16,FRA,R1,JUMP,win,9,7,FRA_vs_JPN,4
17,JPN,R1,JUMP,loss,9,8,FRA_vs_JPN,4
18,FRA,R2,JUMP,loss,10,8,FRA_vs_JPN,4
19,JPN,R2,FLOAT,loss,10,9,FRA_vs_JPN,4
20,FRA,R3,FLOAT,loss,11,9,FRA_vs_JPN,4
21,JPN,R3,JUMP,loss,11,10,FRA_vs_JPN,4
22,FRA,R4,JUMP,loss,12,10,FRA_vs_JPN,4
23,JPN,R4,JUMP,loss,12,11,FRA_vs_JPN,4
24,FRA,R5,JUMP,loss,13,11,FRA_vs_JPN,4
25,JPN,R5,FLOAT,loss,13,12,FRA_vs_JPN,4
26,JPN,R6,JUMP,win,13,13,FRA_vs_JPN,4
27,FRA,R6,JUMP,loss,14,13,FRA_vs_JPN,4
28,FRA,R6,FLOAT,win,15,13,FRA_vs_JPN,4
1,FRA,R1,FLOAT,win,1,0,FRA_vs_JPN,5
2,FRA,R1,JUMP,win,2,0,FRA_vs_JPN,5
3,JPN,R1,FLOAT,loss,2,1,FRA_vs_JPN,5
4,FRA,R2,JUMP,loss,3,1,FRA_vs_JPN,5
5,FRA,R2,HYBRID,win,4,1,FRA_vs_JPN,5
6,FRA,R2,JUMP,win,5,1,FRA_vs_JPN,5
7,FRA,R2,FLOAT,win,6,1,FRA_vs_JPN,5
8,FRA,R2,FLOAT,win,7,1,FRA_vs_JPN,5
9,JPN,R2,JUMP,loss,7,2,FRA_vs_JPN,5
10,FRA,R3,FLOAT,loss,8,2,FRA_vs_JPN,5
11,JPN,R3,JUMP,loss,8,3,FRA_vs_JPN,5
12,FRA,R4,JUMP,loss,9,3,FRA_vs_JPN,5
13,JPN,R4,JUMP,loss,9,4,FRA_vs_JPN,5
14,FRA,R5,HYBRID,loss,10,4,FRA_vs_JPN,5
15,JPN,R5,JUMP,loss,10,5,FRA_vs_JPN,5
16,FRA,R6,JUMP,loss,11,5,FRA_vs_JPN,5
17,JPN,R6,JUMP,loss,11,6,FRA_vs_JPN,5
18,FRA,R1,FLOAT,loss,12,6,FRA_vs_JPN,5
19,JPN,R1,JUMP,loss,12,7,FRA_vs_JPN,5
20,FRA,R2,JUMP,loss,13,7,FRA_vs_JPN,5
21,JPN,R2,JUMP,loss,13,8,FRA_vs_JPN,5
22,JPN,R3,FLOAT,win,13,9,FRA_vs_JPN,5
23,FRA,R3,JUMP,loss,14,9,FRA_vs_JPN,5
24,JPN,R3,JUMP,loss,14,10,FRA_vs_JPN,5
25,FRA,R4,JUMP,loss,15,10,FRA_vs_JPN,5
1,POL,R1,JUMP,loss,0,1,FRA_vs_POL,1
2,POL,R2,JUMP,win,0,2,FRA_vs_POL,1
3,POL,R2,JUMP,win,0,3,FRA_vs_POL,1
4,FRA,R2,HYBRID,loss,1,3,FRA_vs_POL,1
5,POL,R2,JUMP,loss,1,4,FRA_vs_POL,1
6,FRA,R3,JUMP,loss,2,4,FRA_vs_POL,1
7,POL,R3,JUMP,loss,2,5,FRA_vs_POL,1
8,POL,R4,JUMP,win,2,6,FRA_vs_POL,1
9,FRA,R4,JUMP,loss,3,6,FRA_vs_POL,1
10,POL,R4,JUMP,loss,3,7,FRA_vs_POL,1
11,POL,R5,JUMP,win,3,8,FRA_vs_POL,1
12,FRA,R5,JUMP,loss,4,8,FRA_vs_POL,1
13,POL,R5,JUMP,loss,4,9,FRA_vs_POL,1
14,POL,R6,HYBRID,win,4,10,FRA_vs_POL,1
15,POL,R6,HYBRID,win,4,11,FRA_vs_POL,1
16,FRA,R6,FLOAT,loss,5,11,FRA_vs_POL,1
17,POL,R6,FLOAT,loss,5,12,FRA_vs_POL,1
18,POL,R1,HYBRID,win,5,13,FRA_vs_POL,1
19,FRA,R1,JUMP,loss,6,13,FRA_vs_POL,1
20,POL,R1,JUMP,loss,6,14,FRA_vs_POL,1
21,FRA,R2,HYBRID,loss,7,14,FRA_vs_POL,1
22,POL,R2,FLOAT,loss,7,15,FRA_vs_POL,1
1,POL,R1,JUMP,loss,0,1,FRA_vs_POL,2
2,FRA,R2,JUMP,loss,1,1,FRA_vs_POL,2
3,POL,R2,FLOAT,loss,1,2,FRA_vs_POL,2
4,POL,R3,JUMP,win,1,3,FRA_vs_POL,2
5,FRA,R3,JUMP,loss,2,3,FRA_vs_POL,2
6,POL,R3,FLOAT,loss,2,4,FRA_vs_POL,2
7,FRA,R4,JUMP,loss,3,4,FRA_vs_POL,2
8,FRA,R4,JUMP,win,4,4,FRA_vs_POL,2
9,POL,R4,JUMP,loss,4,5,FRA_vs_POL,2
10,POL,R5,JUMP,win,4,6,FRA_vs_POL,2
11,FRA,R5,JUMP,loss,5,6,FRA_vs_POL,2
12,POL,R5,FLOAT,loss,5,7,FRA_vs_POL,2
13,FRA,R6,HYBRID,loss,6,7,FRA_vs_POL,2
14,POL,R6,FLOAT,loss,6,8,FRA_vs_POL,2
15,FRA,R1,FLOAT,loss,7,8,FRA_vs_POL,2
16,FRA,R1,JUMP,win,8,8,FRA_vs_POL,2
17,FRA,R1,JUMP,win,9,8,FRA_vs_POL,2
18,POL,R1,JUMP,loss,9,9,FRA_vs_POL,2
19,FRA,R2,JUMP,loss,10,9,FRA_vs_POL,2
20,POL,R2,HYBRID,loss,10,10,FRA_vs_POL,2
21,FRA,R3,JUMP,loss,11,10,FRA_vs_POL,2
22,POL,R3,HYBRID,loss,11,11,FRA_vs_POL,2
23,FRA,R4,JUMP,loss,12,11,FRA_vs_POL,2
24,POL,R4,JUMP,loss,12,12,FRA_vs_POL,2
25,FRA,R5,JUMP,loss,13,12,FRA_vs_POL,2
26,POL,R5,JUMP,loss,13,13,FRA_vs_POL,2
27,POL,R6,HYBRID,win,13,14,FRA_vs_POL,2
28,FRA,R6,HYBRID,loss,14,14,FRA_vs_POL,2
29,POL,R6,FLOAT,loss,14,15,FRA_vs_POL,2
30,FRA,R1,FLOAT,loss,15,15,FRA_vs_POL,2
31,POL,R1,JUMP,loss,15,16,FRA_vs_POL,2
32,POL,R2,JUMP,win,15,17,FRA_vs_POL,2
1,FRA,R1,JUMP,win,1,0,FRA_vs_POL,3
2,POL,R1,HYBRID,loss,1,1,FRA_vs_POL,3
3,FRA,R2,JUMP,loss,2,1,FRA_vs_POL,3
4,POL,R2,JUMP,loss,2,2,FRA_vs_POL,3
5,POL,R3,JUMP,win,2,3,FRA_vs_POL,3
6,FRA,R3,JUMP,loss,3,3,FRA_vs_POL,3
7,POL,R3,HYBRID,loss,3,4,FRA_vs_POL,3
8,FRA,R4,JUMP,loss,4,4,FRA_vs_POL,3
9,POL,R4,JUMP,loss,4,5,FRA_vs_POL,3
10,POL,R5,JUMP,win,4,6,FRA_vs_POL,3
11,FRA,R5,JUMP,loss,5,6,FRA_vs_POL,3
12,FRA,R5,HYBRID,win,6,6,FRA_vs_POL,3
13,POL,R5,JUMP,loss,6,7,FRA_vs_POL,3
14,FRA,R6,HYBRID,loss,7,7,FRA_vs_POL,3
15,FRA,R6,JUMP,win,8,7,FRA_vs_POL,3
16,POL,R6,JUMP,loss,8,8,FRA_vs_POL,3
17,POL,R1,HYBRID,win,8,9,FRA_vs_POL,3
18,FRA,R1,HYBRID,loss,9,9,FRA_vs_POL,3
19,POL,R1,JUMP,loss,9,10,FRA_vs_POL,3
20,FRA,R2,JUMP,loss,10,10,FRA_vs_POL,3
21,POL,R2,FLOAT,loss,10,11,FRA_vs_POL,3
22,FRA,R3,JUMP,loss,11,11,FRA_vs_POL,3
23,POL,R3,JUMP,loss,11,12,FRA_vs_POL,3
24,FRA,R4,JUMP,loss,12,12,FRA_vs_POL,3
25,FRA,R4,JUMP,win,13,12,FRA_vs_POL,3
26,FRA,R4,JUMP,win,14,12,FRA_vs_POL,3
27,FRA,R4,JUMP,win,15,12,FRA_vs_POL,3
1,POL,R1,JUMP,loss,0,1,FRA_vs_POL,4
2,FRA,R2,JUMP,loss,1,1,FRA_vs_POL,4
3,POL,R2,JUMP,loss,1,2,FRA_vs_POL,4
4,POL,R3,JUMP,win,1,3,FRA_vs_POL,4
5,FRA,R3,JUMP,loss,2,3,FRA_vs_POL,4
6,POL,R3,JUMP,loss,2,4,FRA_vs_POL,4
7,FRA,R4,JUMP,loss,3,4,FRA_vs_POL,4
8,FRA,R4,JUMP,win,4,4,FRA_vs_POL,4
9,POL,R4,JUMP,loss,4,5,FRA_vs_POL,4
10,FRA,R5,JUMP,loss,5,5,FRA_vs_POL,4
11,POL,R5,HYBRID,loss,5,6,FRA_vs_POL,4
12,POL,R6,HYBRID,win,5,7,FRA_vs_POL,4
13,FRA,R6,HYBRID,loss,6,7,FRA_vs_POL,4
14,POL,R6,FLOAT,loss,6,8,FRA_vs_POL,4
15,FRA,R1,JUMP,loss,7,8,FRA_vs_POL,4
16,POL,R1,JUMP,loss,7,9,FRA_vs_POL,4
17,POL,R2,JUMP,win,7,10,FRA_vs_POL,4
18,FRA,R2,HYBRID,loss,8,10,FRA_vs_POL,4
19,POL,R2,FLOAT,loss,8,11,FRA_vs_POL,4
20,POL,R3,JUMP,win,8,12,FRA_vs_POL,4
21,POL,R3,JUMP,win,8,13,FRA_vs_POL,4
22,POL,R3,JUMP,win,8,14,FRA_vs_POL,4
23,POL,R3,JUMP,win,8,15,FRA_vs_POL,4
1,POL,R1,JUMP,loss,0,1,FRA_vs_POL,5
2,FRA,R2,HYBRID,loss,1,1,FRA_vs_POL,5
3,POL,R2,FLOAT,loss,1,2,FRA_vs_POL,5
4,FRA,R3,JUMP,loss,2,2,FRA_vs_POL,5
5,FRA,R3,JUMP,win,3,2,FRA_vs_POL,5
6,POL,R3,JUMP,loss,3,3,FRA_vs_POL,5
7,FRA,R4,JUMP,loss,4,3,FRA_vs_POL,5
8,POL,R4,JUMP,loss,4,4,FRA_vs_POL,5
9,FRA,R5,JUMP,loss,5,4,FRA_vs_POL,5
10,POL,R5,FLOAT,loss,5,5,FRA_vs_POL,5
11,FRA,R6,HYBRID,loss,6,5,FRA_vs_POL,5
12,FRA,R6,JUMP,win,7,5,FRA_vs_POL,5
13,POL,R6,FLOAT,loss,7,6,FRA_vs_POL,5
14,POL,R1,HYBRID,win,7,7,FRA_vs_POL,5
15,FRA,R1,HYBRID,loss,8,7,FRA_vs_POL,5
16,POL,R1,JUMP,loss,8,8,FRA_vs_POL,5
17,FRA,R2,FLOAT,loss,9,8,FRA_vs_POL,5
18,POL,R2,JUMP,loss,9,9,FRA_vs_POL,5
19,FRA,R3,JUMP,loss,10,9,FRA_vs_POL,5
20,POL,R3,HYBRID,loss,10,10,FRA_vs_POL,5
21,FRA,R4,JUMP,loss,11,10,FRA_vs_POL,5
22,POL,R4,JUMP,loss,11,11,FRA_vs_POL,5
23,POL,R5,JUMP,win,11,12,FRA_vs_POL,5
24,POL,R5,JUMP,win,11,13,FRA_vs_POL,5
25,FRA,R5,JUMP,loss,12,13,FRA_vs_POL,5
26,POL,R5,FLOAT,loss,12,14,FRA_vs_POL,5
27,FRA,R6,JUMP,loss,13,14,FRA_vs_POL,5
28,POL,R6,FLOAT,loss,13,15,FRA_vs_POL,5
1,SLO,R1,FLOAT,loss,0,1,FRA_vs_SLO,1
2,FRA,R2,JUMP,loss,1,1,FRA_vs_SLO,1
3,SLO,R2,FLOAT,loss,1,2,FRA_vs_SLO,1
4,FRA,R3,FLOAT,loss,2,2,FRA_vs_SLO,1
5,SLO,R3,JUMP,loss,2,3,FRA_vs_SLO,1
6,FRA,R4,JUMP,loss,3,3,FRA_vs_SLO,1
7,SLO,R4,JUMP,loss,3,4,FRA_vs_SLO,1
8,FRA,R5,JUMP,loss,4,4,FRA_vs_SLO,1
9,SLO,R5,FLOAT,loss,4,5,FRA_vs_SLO,1
10,SLO,R6,JUMP,win,4,6,FRA_vs_SLO,1
11,SLO,R6,JUMP,win,4,7,FRA_vs_SLO,1
12,FRA,R6,JUMP,loss,5,7,FRA_vs_SLO,1
13,SLO,R6,FLOAT,loss,5,8,FRA_vs_SLO,1
14,FRA,R1,FLOAT,loss,6,8,FRA_vs_SLO,1
15,FRA,R1,JUMP,win,7,8,FRA_vs_SLO,1
16,SLO,R1,JUMP,loss,7,9,FRA_vs_SLO,1
17,FRA,R2,JUMP,loss,8,9,FRA_vs_SLO,1
18,SLO,R2,FLOAT,loss,8,10,FRA_vs_SLO,1
19,FRA,R3,FLOAT,loss,9,10,FRA_vs_SLO,1
20,SLO,R3,JUMP,loss,9,11,FRA_vs_SLO,1
21,SLO,R4,JUMP,win,9,12,FRA_vs_SLO,1
22,FRA,R4,JUMP,loss,10,12,FRA_vs_SLO,1
23,SLO,R4,JUMP,loss,10,13,FRA_vs_SLO,1
24,FRA,R5,JUMP,loss,11,13,FRA_vs_SLO,1
25,SLO,R5,HYBRID,loss,11,14,FRA_vs_SLO,1
26,FRA,R6,JUMP,loss,12,14,FRA_vs_SLO,1
27,FRA,R6,JUMP,win,13,14,FRA_vs_SLO,1
28,SLO,R6,JUMP,loss,13,15,FRA_vs_SLO,1
1,SLO,R1,FLOAT,loss,0,1,FRA_vs_SLO,2
2,FRA,R2,JUMP,loss,1,1,FRA_vs_SLO,2
3,SLO,R2,JUMP,loss,1,2,FRA_vs_SLO,2
4,SLO,R3,FLOAT,win,1,3,FRA_vs_SLO,2
5,FRA,R3,FLOAT,loss,2,3,FRA_vs_SLO,2
6,FRA,R3,FLOAT,win,3,3,FRA_vs_SLO,2
7,SLO,R3,JUMP,loss,3,4,FRA_vs_SLO,2
8,FRA,R4,JUMP,loss,4,4,FRA_vs_SLO,2
9,SLO,R4,JUMP,loss,4,5,FRA_vs_SLO,2
10,FRA,R5,JUMP,loss,5,5,FRA_vs_SLO,2
11,SLO,R5,JUMP,loss,5,6,FRA_vs_SLO,2
12,FRA,R6,JUMP,loss,6,6,FRA_vs_SLO,2
